usableAreas,totalAreas,suites,bathrooms,bedrooms,parkingSpaces,neighborhood,monthlyCondoFee,price,adult_game_room,air_conditioning,balcony,barbecue_grill,concierge_24h,dinner_room,electronic_gate,elevator,furnished,garden,gated_community,gourmet_space,gym,intercom,laundry,party_hall,pets_allowed,playground,service_area,sports_court,pool,price_per_sqft
28,36.0,0.0,1,1,1.0,Batel,230.0,240000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6666.666666666667
113,243.0,2.0,3,3,2.0,Cidade Industrial,641.0,999000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4111.111111111111
54,54.0,1.0,1,2,1.0,Vila Izabel,545.5098039215686,511800,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,9477.777777777777
57,67.0,1.0,2,2,1.0,outros,270.0,400000,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,5970.149253731343
50,50.0,0.0,1,2,1.0,outros,260.0,295000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5900.0
36,47.0,0.0,1,1,1.0,Portão,349.0,210000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4468.085106382979
33,44.0,0.0,1,1,1.0,Centro,427.0,255000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5795.454545454545
175,175.0,2.0,5,4,2.0,Água Verde,654.7089985486211,990000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5657.142857142857
78,99.0,1.0,2,3,1.0,outros,532.01741195093,489000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4939.393939393939
36,50.0,0.0,1,1,1.0,Portão,290.0,245000,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,4900.0
69,117.0,1.0,2,1,2.0,Bigorrilho,645.0,550000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4700.854700854701
39,39.0,0.0,1,1,1.0,outros,175.0,239000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6128.205128205128
19,38.0,0.0,1,1,1.0,Centro,350.0,180000,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,False,False,4736.8421052631575
75,75.0,0.0,2,3,2.0,outros,532.01741195093,390000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5200.0
52,52.0,1.0,2,2,1.0,outros,532.01741195093,390990,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7519.038461538462
23,23.0,0.0,1,1,0.0,Água Verde,654.7089985486211,253000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,11000.0
132,132.0,1.0,4,4,2.0,outros,980.0,999900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7575.0
82,97.0,1.0,2,3,2.0,outros,886.0,749000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7721.649484536082
69,82.0,1.0,2,3,2.0,outros,600.0,495000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6036.585365853659
41,48.0,1.0,1,1,0.0,Centro,431.0,170000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3541.6666666666665
113,195.0,2.0,3,2,2.0,Cidade Industrial,725.0,999000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5123.076923076923
99,99.0,1.0,2,3,2.0,Vila Izabel,635.0,770000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7777.777777777777
67,84.0,1.0,2,2,1.0,outros,433.0,480000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5714.285714285715
68,72.0,1.0,2,2,2.0,outros,120.0,420000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5833.333333333333
82,82.0,1.0,2,3,2.0,Portão,300.0,499999,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,6097.548780487805
70,92.0,1.0,2,3,1.0,outros,400.0,550000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5978.260869565217
34,34.0,0.0,1,2,0.0,Centro,590.0654275092937,278000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8176.470588235294
54,54.0,1.0,2,2,1.0,outros,532.01741195093,325000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6018.518518518518
24,39.0,0.0,1,1,0.0,Portão,250.0,234900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6023.076923076923
54,54.0,1.0,2,2,1.0,Água Verde,654.7089985486211,609900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11294.444444444445
56,80.0,0.0,1,1,0.0,Cristo Rei,450.0,275000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3437.5
22,33.0,0.0,1,1,1.0,Portão,260.0,209900,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,6360.606060606061
72,100.0,1.0,2,2,2.0,Cabral,500.0,679597,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6795.97
29,46.0,0.0,1,1,1.0,outros,532.01741195093,210000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4565.217391304348
36,36.0,0.0,1,1,0.0,Vila Izabel,490.0,124990,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3471.9444444444443
33,33.0,0.0,1,1,0.0,Portão,280.0,199000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6030.30303030303
51,51.0,0.0,1,2,1.0,Centro,590.0654275092937,369900,False,False,False,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,False,False,7252.941176470588
141,141.0,3.0,3,3,2.0,outros,532.01741195093,900000,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,6382.978723404255
76,95.0,1.0,2,2,1.0,outros,532.01741195093,700000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7368.421052631579
81,105.0,1.0,2,3,1.0,Cristo Rei,580.3571428571429,757300,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7212.380952380952
70,83.0,1.0,1,3,2.0,outros,550.0,495000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5963.855421686747
117,196.0,1.0,3,3,2.0,outros,532.01741195093,950000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4846.938775510204
75,75.0,1.0,2,3,2.0,outros,532.01741195093,485957,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6479.426666666666
90,90.0,1.0,2,3,2.0,Vila Izabel,545.5098039215686,860500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9561.111111111111
47,62.0,0.0,1,1,1.0,Portão,300.0,390000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6290.322580645161
34,46.0,0.0,1,1,1.0,Centro,350.0,315000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6847.826086956522
115,181.0,1.0,2,4,2.0,Cristo Rei,541.0,895000,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,4944.751381215469
97,130.0,1.0,2,3,1.0,outros,700.0,635000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4884.615384615385
24,39.0,0.0,1,1,1.0,Portão,250.0,259900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6664.102564102564
46,75.0,0.0,1,1,1.0,outros,400.0,239900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3198.6666666666665
154,154.0,1.0,4,3,2.0,Água Verde,654.7089985486211,990000,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,6428.571428571428
59,73.0,1.0,1,2,1.0,outros,370.0,421000,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,5767.123287671233
91,91.0,1.0,2,3,3.0,outros,690.0,670000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7362.6373626373625
54,54.0,0.0,1,3,1.0,Cidade Industrial,527.0,319000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5907.407407407408
40,47.0,0.0,1,1,0.0,Vila Izabel,141.0,240000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5106.382978723404
131,155.0,1.0,2,3,2.0,outros,631.0,899900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5805.806451612903
33,37.0,0.0,1,1,1.0,Centro,500.0,165000,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False,4459.459459459459
87,122.0,1.0,2,3,1.0,outros,532.01741195093,635000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5204.918032786885
88,103.0,0.0,1,1,1.0,Água Verde,400.0,350000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3398.0582524271845
45,68.0,0.0,1,1,0.0,Bigorrilho,674.0,215000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3161.764705882353
29,29.0,0.0,1,1,0.0,Água Verde,280.0,186900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6444.827586206897
108,108.0,1.0,1,3,2.0,outros,532.01741195093,898000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8314.814814814816
35,59.0,0.0,1,1,1.0,Rebouças,350.0,357675,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6062.28813559322
106,122.0,1.0,2,3,2.0,outros,532.01741195093,870000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7131.147540983607
30,50.0,0.0,1,1,1.0,Água Verde,400.0,500000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10000.0
31,82.0,0.0,1,1,1.0,outros,400.0,262600,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3202.439024390244
99,99.0,1.0,3,3,2.0,Vila Izabel,635.0,770000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7777.777777777777
70,115.0,1.0,2,2,1.0,Cabral,610.0,580000,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,5043.478260869565
73,73.0,1.0,2,3,1.0,Portão,494.774011299435,471000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6452.054794520548
96,112.0,1.0,2,3,1.0,outros,867.0,690000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6160.714285714285
28,42.0,0.0,1,1,0.0,Portão,494.774011299435,223000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5309.523809523809
48,61.0,0.0,1,2,1.0,outros,400.0,412500,False,False,False,True,False,False,True,True,True,True,True,True,False,True,True,False,True,False,True,False,False,6762.295081967213
105,181.0,1.0,3,3,2.0,outros,750.0,870000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4806.629834254144
98,160.0,1.0,2,3,2.0,outros,700.0,898940,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5618.375
61,61.0,1.0,2,3,1.0,Cidade Industrial,514.3671328671329,375510,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,6155.901639344263
83,105.0,1.0,2,3,1.0,outros,532.01741195093,535000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5095.238095238095
34,47.0,0.0,1,1,0.0,Portão,214.0,230000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4893.617021276596
